100,7.055011749267578
200,6.856647491455078
300,7.6811321803501675
400,5.176698048909505
500,5.951846228705512
600,5.925025431315104
700,4.480889320373535
800,7.238280614217122
900,5.252344131469727
1000,6.072415669759114
1100,5.8814287185668945
1200,6.183316040039062
1300,6.4675092697143555
1400,4.519806543986003
1500,5.929224014282227
1600,5.47445551554362
1700,5.159334182739258
1800,5.996958645907315
1900,5.940553283691406
2000,6.007752736409505
2100,6.268374919891357
2200,5.612387180328369
2300,5.883449009486607
2400,5.403769302368164
2500,4.611605072021485
2600,4.691246795654297
2700,5.907526883212003
2800,4.870541000366211
2900,4.568439211164202
3000,5.549224376678467
3100,5.888559341430664
3200,4.098981584821429
3300,5.159889221191406
3400,4.935227076212565
3500,5.078708648681641
3600,6.19790776570638
3700,6.011947207980686
3800,6.477225621541341
3900,5.826764242989676
4000,5.746491023472378
4100,5.832168197631836
4200,4.860541343688965
4300,5.1659698486328125
4400,6.7357683181762695
4500,6.1992011070251465
4600,4.839691925048828
4700,4.70953893661499
4800,6.269995553152902
4900,4.691159929547991
5000,6.77578067779541
5100,6.563938617706299
5200,4.169618606567383
5300,6.220735168457031
5400,6.360499911838108
5500,4.871692180633545
5600,6.061328887939453
5700,5.273947525024414
5800,5.262969207763672
5900,6.63871595594618
6000,5.485932244194879
6100,4.659798940022786
6200,8.525274276733398
6300,4.592958238389757
6400,5.934815146706321
6500,4.559237343924386
6600,5.254265975952149
6700,5.941576766967773
6800,5.492219924926758
6900,4.354133605957031
7000,5.439005957709418
7100,4.992892129080636
7200,6.988110224405925
7300,5.858097924126519
7400,5.859917273888221
7500,7.463552856445313
7600,5.635552597045899
7700,5.798018022017046
7800,9.007028579711914
7900,4.106771469116211
8000,6.523362636566162
8100,6.041451045445034
8200,4.3897230965750555
8300,3.249718257359096
8400,7.0346064848058365
8500,5.997567653656006
8600,6.685860951741536
8700,3.1425272623697915
8800,3.5742387771606445
8900,5.713421214710582
9000,4.7090812683105465
9100,4.930767752907493
9200,5.679064663973722
9300,3.9752838134765627
9400,4.266183580671038
9500,6.060910906110491
9600,4.0103912353515625
9700,4.527985095977783
9800,6.521856134588068
9900,5.467305110051082
10000,6.425472259521484
10100,5.356031036376953
10200,5.830598831176758
10300,6.258833748953683
10400,3.3317785263061523
10500,4.203186459011501
10600,4.537128702799479
10700,3.4178647994995117
10800,5.641704559326172
10900,3.537106196085612
11000,3.9596019321017795
11100,4.691298484802246
11200,5.963267211914062
11300,5.575411319732666
11400,4.522591272989909
11500,5.161454677581787
11600,3.845785140991211
11700,5.261039733886719
11800,5.81228290904652
11900,5.789035415649414
12000,5.5462595621744795
12100,4.604271411895752
12200,4.142824172973633
12300,4.221774237496512
12400,4.098066711425782
12500,3.2253097534179687
12600,3.9461536407470703
12700,6.2946319580078125
12800,4.0937763214111325
12900,3.722366605486189
13000,4.45072603225708
13100,5.318004608154297
13200,3.3906571524483815
13300,3.440483365740095
13400,4.161344210306804
13500,3.652257537841797
13600,6.210326724582249
13700,4.4873606363932295
13800,5.775749842325847
13900,4.67847170148577
14000,5.5523191179547995
14100,5.372951889038086
14200,3.8400251865386963
14300,4.628998565673828
14400,5.5383148193359375
14500,5.6212029457092285
14600,3.7361614227294924
14700,4.1399102210998535
